Type, Id paq, time stamp segundos, micro, long paq 
R, 209, 1615890571 , 550179, 4 
S, 209, 1615890572, 240943, 10
R, 210, 1615890572 , 261060, 4 
S, 210, 1615890572, 991362, 10
R, 211, 1615890573 , 12081, 4 
S, 211, 1615890573, 741729, 10
R, 212, 1615890573 , 802232, 4 
S, 212, 1615890574, 492148, 10
R, 213, 1615890574 , 511936, 4 
S, 213, 1615890575, 242600, 10
R, 214, 1615890575 , 263203, 4 
S, 214, 1615890575, 993052, 10
R, 215, 1615890576 , 54075, 4 
S, 215, 1615890576, 743407, 10
R, 216, 1615890576 , 764848, 4 
S, 216, 1615890577, 493827, 10
R, 217, 1615890577 , 514481, 4 
S, 217, 1615890578, 244201, 10
S, 218, 1615890578, 994612, 10
R, 219, 1615890579 , 16168, 4 
S, 219, 1615890579, 745003, 10
R, 220, 1615890579 , 765741, 4 
S, 220, 1615890580, 495412, 10
S, 221, 1615890581, 245789, 10
R, 222, 1615890581 , 272944, 4 
S, 222, 1615890581, 996212, 10
R, 223, 1615890582 , 17201, 4 
S, 223, 1615890582, 746597, 10
R, 224, 1615890582 , 806929, 4 
S, 224, 1615890583, 496966, 10
R, 225, 1615890583 , 517843, 4 
S, 225, 1615890584, 247424, 10
R, 226, 1615890584 , 268615, 4 
S, 226, 1615890584, 997810, 10
R, 227, 1615890585 , 62289, 4 
S, 227, 1615890585, 748226, 10
R, 228, 1615890585 , 768553, 4 
S, 228, 1615890586, 498639, 10
R, 229, 1615890586 , 518144, 4 
S, 229, 1615890587, 249004, 10
R, 230, 1615890587 , 310963, 4 
S, 230, 1615890587, 999416, 10
R, 231, 1615890588 , 20520, 4 
S, 231, 1615890588, 749829, 10
R, 232, 1615890588 , 773524, 4 
S, 232, 1615890589, 500252, 10
R, 233, 1615890589 , 563050, 4 
S, 233, 1615890590, 250661, 10
R, 234, 1615890590 , 270294, 4 
S, 234, 1615890591, 1073, 10
R, 235, 1615890591 , 22463, 4 
S, 235, 1615890591, 751439, 10
R, 236, 1615890591 , 814110, 4 
S, 236, 1615890592, 501803, 10
R, 237, 1615890592 , 525663, 4 
S, 237, 1615890593, 252264, 10
R, 238, 1615890593 , 273914, 4 
S, 238, 1615890594, 2671, 10
R, 239, 1615890594 , 62187, 4 
S, 239, 1615890594, 753098, 10
R, 240, 1615890594 , 773806, 4 
S, 240, 1615890595, 503545, 10
R, 241, 1615890595 , 524849, 4 
S, 241, 1615890596, 253914, 10
R, 242, 1615890596 , 318328, 4 
S, 242, 1615890597, 4296, 10
R, 243, 1615890597 , 23492, 4 
S, 243, 1615890597, 754685, 10
R, 244, 1615890597 , 775590, 4 
S, 244, 1615890598, 505060, 10
R, 245, 1615890598 , 567177, 4 
S, 245, 1615890599, 255480, 10
R, 246, 1615890599 , 277487, 4 
S, 246, 1615890600, 5896, 10
R, 247, 1615890600 , 25916, 4 
S, 247, 1615890600, 756307, 10
R, 248, 1615890600 , 818715, 4 
S, 248, 1615890601, 506691, 10
R, 249, 1615890601 , 527717, 4 
S, 249, 1615890602, 257182, 10
R, 250, 1615890602 , 277988, 4 
S, 250, 1615890603, 7554, 10
R, 251, 1615890603 , 70780, 4 
S, 251, 1615890603, 757931, 10
R, 252, 1615890603 , 778401, 4 
S, 252, 1615890604, 508362, 10
R, 253, 1615890604 , 529372, 4 
S, 253, 1615890605, 258794, 10
R, 254, 1615890605 , 318007, 4 
S, 254, 1615890606, 9178, 10
R, 255, 1615890606 , 29410, 4 
S, 255, 1615890606, 759579, 10
R, 256, 1615890606 , 780400, 4 
S, 256, 1615890607, 509945, 10
R, 257, 1615890607 , 570580, 4 
S, 257, 1615890608, 260317, 10
R, 258, 1615890608 , 280837, 4 
S, 258, 1615890609, 10767, 10
R, 259, 1615890609 , 30464, 4 
S, 259, 1615890609, 761134, 10
R, 260, 1615890609 , 826628, 4 
S, 260, 1615890610, 511546, 10
R, 261, 1615890610 , 532398, 4 
S, 261, 1615890611, 261976, 10
R, 262, 1615890611 , 290339, 4 
S, 262, 1615890612, 12350, 10
R, 263, 1615890612 , 70302, 4 
S, 263, 1615890612, 762708, 10
R, 264, 1615890612 , 782461, 4 
S, 264, 1615890613, 513184, 10
R, 265, 1615890613 , 533498, 4 
S, 265, 1615890614, 263600, 10
R, 266, 1615890614 , 323067, 4 
S, 266, 1615890615, 13970, 10
R, 267, 1615890615 , 37866, 4 
S, 267, 1615890615, 764435, 10
R, 268, 1615890615 , 785552, 4 
S, 268, 1615890616, 514813, 10
R, 269, 1615890616 , 575114, 4 
S, 269, 1615890617, 265186, 10
R, 270, 1615890617 , 286133, 4 
S, 270, 1615890618, 15601, 10
R, 271, 1615890618 , 36988, 4 
S, 271, 1615890618, 765977, 10
R, 272, 1615890618 , 826594, 4 
S, 272, 1615890619, 516392, 10
R, 273, 1615890619 , 537525, 4 
S, 273, 1615890620, 266852, 10
R, 274, 1615890620 , 287317, 4 
S, 274, 1615890621, 17227, 10
R, 275, 1615890621 , 78890, 4 
S, 275, 1615890621, 767596, 10
R, 276, 1615890621 , 787183, 4 
S, 276, 1615890622, 518033, 10
R, 277, 1615890622 , 538889, 4 
S, 277, 1615890623, 268432, 10
R, 278, 1615890623 , 335475, 4 
S, 278, 1615890624, 18842, 10
R, 279, 1615890624 , 40013, 4 
S, 279, 1615890624, 769264, 10
R, 280, 1615890624 , 794639, 4 
S, 280, 1615890625, 519674, 10
R, 281, 1615890625 , 582422, 4 
S, 281, 1615890626, 270043, 10
R, 282, 1615890626 , 291413, 4 
S, 282, 1615890627, 20454, 10
R, 283, 1615890627 , 41019, 4 
S, 283, 1615890627, 770816, 10
R, 284, 1615890627 , 830664, 4 
S, 284, 1615890628, 521217, 10
R, 285, 1615890628 , 541555, 4 
S, 285, 1615890629, 271672, 10
R, 286, 1615890629 , 291818, 4 
S, 286, 1615890630, 22049, 10
R, 287, 1615890630 , 83352, 4 
S, 287, 1615890630, 772462, 10
R, 288, 1615890630 , 793765, 4 
S, 288, 1615890631, 522939, 10
R, 289, 1615890631 , 543430, 4 
S, 289, 1615890632, 273307, 10
R, 290, 1615890632 , 338645, 4 
S, 290, 1615890633, 23692, 10
R, 291, 1615890633 , 44978, 4 
S, 291, 1615890633, 774107, 10
R, 292, 1615890633 , 794574, 4 
S, 292, 1615890634, 524530, 10
R, 293, 1615890634 , 590788, 4 
S, 293, 1615890635, 274938, 10
R, 294, 1615890635 , 296088, 4 
S, 294, 1615890636, 25338, 10
R, 295, 1615890636 , 45725, 4 
S, 295, 1615890636, 775707, 10
R, 296, 1615890636 , 835385, 4 
S, 296, 1615890637, 526079, 10
R, 297, 1615890637 , 549586, 4 
S, 297, 1615890638, 276481, 10
R, 298, 1615890638 , 296496, 4 
S, 298, 1615890639, 26894, 10
R, 299, 1615890639 , 91215, 4 
S, 299, 1615890639, 777272, 10
R, 300, 1615890639 , 797662, 4 
S, 300, 1615890640, 527734, 10
R, 301, 1615890640 , 548708, 4 
S, 301, 1615890641, 278109, 10
R, 302, 1615890641 , 339514, 4 
S, 302, 1615890642, 28483, 10
R, 303, 1615890642 , 49166, 4 
S, 303, 1615890642, 778886, 10
R, 304, 1615890642 , 798789, 4 
S, 304, 1615890643, 529263, 10
R, 305, 1615890643 , 590243, 4 
S, 305, 1615890644, 279667, 10
R, 306, 1615890644 , 299332, 4 
S, 306, 1615890645, 30086, 10
R, 307, 1615890645 , 50982, 4 
S, 307, 1615890645, 780518, 10
R, 308, 1615890645 , 842585, 4 
S, 308, 1615890646, 530895, 10
R, 309, 1615890646 , 553052, 4 
S, 309, 1615890647, 281301, 10
R, 310, 1615890647 , 301706, 4 
S, 310, 1615890648, 31669, 10
R, 311, 1615890648 , 91325, 4 
S, 311, 1615890648, 782037, 10
R, 312, 1615890648 , 807900, 4 
S, 312, 1615890649, 532504, 10
R, 313, 1615890649 , 553715, 4 
S, 313, 1615890650, 282947, 10
R, 314, 1615890650 , 343099, 4 
S, 314, 1615890651, 33321, 10
R, 315, 1615890651 , 54459, 4 
S, 315, 1615890651, 783725, 10
R, 316, 1615890651 , 808087, 4 
S, 316, 1615890652, 534114, 10
R, 317, 1615890652 , 595078, 4 
S, 317, 1615890653, 284496, 10
R, 318, 1615890653 , 304621, 4 
S, 318, 1615890654, 34938, 10
R, 319, 1615890654 , 56839, 4 
S, 319, 1615890654, 785299, 10
R, 320, 1615890654 , 851648, 4 
S, 320, 1615890655, 535701, 10
R, 321, 1615890655 , 556256, 4 
S, 321, 1615890656, 286108, 10
R, 322, 1615890656 , 307207, 4 
S, 322, 1615890657, 36466, 10
R, 323, 1615890657 , 98574, 4 
S, 323, 1615890657, 786845, 10
R, 324, 1615890657 , 806956, 4 
S, 324, 1615890658, 537299, 10
R, 325, 1615890658 , 557897, 4 
S, 325, 1615890659, 287714, 10
R, 326, 1615890659 , 346892, 4 
S, 326, 1615890660, 38092, 10
R, 327, 1615890660 , 57823, 4 
S, 327, 1615890660, 788545, 10
R, 328, 1615890660 , 808837, 4 
S, 328, 1615890661, 538933, 10
R, 329, 1615890661 , 599051, 4 
S, 329, 1615890662, 289377, 10
S, 330, 1615890663, 39785, 10
S, 331, 1615890663, 790175, 10
S, 332, 1615890664, 540624, 10
R, 333, 1615890664 , 603710, 4 
S, 333, 1615890665, 291065, 10
R, 334, 1615890665 , 315608, 4 
S, 334, 1615890666, 41487, 10
R, 335, 1615890666 , 62052, 4 
S, 335, 1615890666, 791864, 10
R, 336, 1615890666 , 859384, 4 
S, 336, 1615890667, 542235, 10
R, 337, 1615890667 , 563211, 4 
S, 337, 1615890668, 292672, 10
R, 338, 1615890668 , 313880, 4 
S, 338, 1615890669, 43103, 10
R, 339, 1615890669 , 106780, 4 
S, 339, 1615890669, 793494, 10
R, 340, 1615890669 , 813991, 4 
S, 340, 1615890670, 543945, 10
R, 341, 1615890670 , 564281, 4 
S, 341, 1615890671, 294342, 10
R, 342, 1615890671 , 355141, 4 
S, 342, 1615890672, 44707, 10
R, 343, 1615890672 , 64797, 4 
S, 343, 1615890672, 795112, 10
R, 344, 1615890672 , 815016, 4 
S, 344, 1615890673, 545494, 10
R, 345, 1615890673 , 606537, 4 
S, 345, 1615890674, 295900, 10
R, 346, 1615890674 , 316218, 4 
S, 346, 1615890675, 46317, 10
R, 347, 1615890675 , 67211, 4 
S, 347, 1615890675, 796702, 10
R, 348, 1615890675 , 863467, 4 
S, 348, 1615890676, 547110, 10
R, 349, 1615890676 , 567791, 4 
S, 349, 1615890677, 297514, 10
R, 350, 1615890677 , 317341, 4 
S, 350, 1615890678, 47896, 10
R, 351, 1615890678 , 107738, 4 
S, 351, 1615890678, 798273, 10
R, 352, 1615890678 , 819213, 4 
S, 352, 1615890679, 548730, 10
R, 353, 1615890679 , 570052, 4 
S, 353, 1615890680, 299140, 10
R, 354, 1615890680 , 358422, 4 
S, 354, 1615890681, 49519, 10
R, 355, 1615890681 , 68086, 4 
S, 355, 1615890681, 799926, 10
R, 356, 1615890681 , 819440, 4 
S, 356, 1615890682, 550314, 10
R, 357, 1615890682 , 614213, 4 
S, 357, 1615890683, 300689, 10
R, 358, 1615890683 , 320732, 4 
S, 358, 1615890684, 51097, 10
R, 359, 1615890684 , 69830, 4 
S, 359, 1615890684, 801518, 10
R, 360, 1615890684 , 862689, 4 
S, 360, 1615890685, 551895, 10
R, 361, 1615890685 , 570915, 4 
S, 361, 1615890686, 302305, 10
R, 362, 1615890686 , 320725, 4 
S, 362, 1615890687, 52676, 10
R, 363, 1615890687 , 114329, 4 
S, 363, 1615890687, 803098, 10
R, 364, 1615890687 , 823328, 4 
S, 364, 1615890688, 553524, 10
R, 365, 1615890688 , 573160, 4 
S, 365, 1615890689, 303935, 10
R, 366, 1615890689 , 365958, 4 
S, 366, 1615890690, 54304, 10
R, 367, 1615890690 , 74256, 4 
S, 367, 1615890690, 804754, 10
R, 368, 1615890690 , 825351, 4 
S, 368, 1615890691, 555131, 10
R, 369, 1615890691 , 615030, 4 
S, 369, 1615890692, 305493, 10
R, 370, 1615890692 , 326035, 4 
S, 370, 1615890693, 55898, 10
R, 371, 1615890693 , 75161, 4 
S, 371, 1615890693, 806301, 10
R, 372, 1615890693 , 866615, 4 
S, 372, 1615890694, 556716, 10
R, 373, 1615890694 , 575805, 4 
S, 373, 1615890695, 307163, 10
R, 374, 1615890695 , 326637, 4 
S, 374, 1615890696, 57540, 10
R, 375, 1615890696 , 118369, 4 
S, 375, 1615890696, 807908, 10
R, 376, 1615890696 , 832127, 4 
S, 376, 1615890697, 558317, 10
R, 377, 1615890697 , 578566, 4 
S, 377, 1615890698, 308688, 10
R, 378, 1615890698 , 370645, 4 
S, 378, 1615890699, 59062, 10
R, 379, 1615890699 , 79318, 4 
S, 379, 1615890699, 809486, 10
R, 380, 1615890699 , 828884, 4 
S, 380, 1615890700, 559901, 10
R, 381, 1615890700 , 619236, 4 
S, 381, 1615890701, 310271, 10
R, 382, 1615890701 , 329593, 4 
S, 382, 1615890702, 60679, 10
S, 383, 1615890702, 811040, 10
R, 384, 1615890702 , 874752, 4 
S, 384, 1615890703, 561437, 10
R, 385, 1615890703 , 581828, 4 
S, 385, 1615890704, 311888, 10
R, 386, 1615890704 , 331450, 4 
S, 386, 1615890705, 62272, 10
R, 387, 1615890705 , 126303, 4 
S, 387, 1615890705, 812687, 10
R, 388, 1615890705 , 832251, 4 
S, 388, 1615890706, 563168, 10
R, 389, 1615890706 , 583264, 4 
S, 389, 1615890707, 313535, 10
R, 390, 1615890707 , 374891, 4 
