Type, Id paq, time stamp segundos, micro, long paq 
D, 89, 1615894888, 463449, 10 
R, 89, 1615894888 , 482307, 4 
S, 90, 1615894889, 234118, 10
D, 90, 1615894889, 313456, 10 
R, 90, 1615894889 , 332365, 4 
S, 91, 1615894890, 84741, 10
D, 91, 1615894890, 173459, 10 
R, 92, 1615894890 , 188469, 4 
S, 92, 1615894890, 935304, 10
D, 92, 1615894891, 13452, 10 
R, 92, 1615894891 , 30512, 4 
S, 93, 1615894891, 785881, 10
D, 93, 1615894891, 873451, 10 
R, 94, 1615894891 , 889842, 4 
S, 94, 1615894892, 636444, 10
D, 94, 1615894892, 713457, 10 
R, 94, 1615894892 , 730437, 4 
S, 95, 1615894893, 487010, 10
D, 95, 1615894893, 573473, 10 
R, 96, 1615894893 , 589248, 4 
S, 96, 1615894894, 337628, 10
D, 96, 1615894894, 423468, 10 
R, 97, 1615894894 , 439522, 4 
S, 97, 1615894895, 188252, 10
D, 97, 1615894895, 273444, 10 
R, 98, 1615894895 , 289222, 4 
S, 98, 1615894896, 38808, 10
D, 98, 1615894896, 123449, 10 
R, 99, 1615894896 , 140255, 4 
S, 99, 1615894896, 889391, 10
D, 99, 1615894896, 973453, 10 
R, 99, 1615894896 , 989276, 4 
