Type, Id paq, time stamp segundos, micro, long paq 
S, 145, 1615886867, 534740, 9
R, 146, 1615886867 , 593914, 4 
S, 146, 1615886868, 285187, 9
R, 147, 1615886868 , 304227, 4 
S, 147, 1615886869, 35604, 9
S, 148, 1615886869, 785972, 9
R, 149, 1615886869 , 844800, 4 
S, 149, 1615886870, 536360, 9
R, 150, 1615886870 , 556307, 4 
S, 150, 1615886871, 286766, 9
R, 151, 1615886871 , 306563, 4 
S, 151, 1615886872, 37135, 9
R, 152, 1615886872 , 96842, 4 
S, 152, 1615886872, 787569, 9
R, 153, 1615886872 , 807076, 4 
S, 153, 1615886873, 538026, 9
R, 154, 1615886873 , 558078, 4 
S, 154, 1615886874, 288398, 9
R, 155, 1615886874 , 349658, 4 
S, 155, 1615886875, 38776, 9
S, 156, 1615886875, 789180, 9
R, 157, 1615886875 , 808723, 4 
S, 157, 1615886876, 539546, 9
S, 158, 1615886877, 289918, 9
R, 159, 1615886877 , 310447, 4 
S, 159, 1615886878, 40389, 9
R, 160, 1615886878 , 60169, 4 
S, 160, 1615886878, 790791, 9
R, 161, 1615886878 , 856884, 4 
S, 161, 1615886879, 541173, 9
R, 162, 1615886879 , 560096, 4 
S, 162, 1615886880, 291602, 9
S, 163, 1615886881, 41983, 9
R, 164, 1615886881 , 101844, 4 
S, 164, 1615886881, 792490, 9
R, 165, 1615886881 , 817972, 4 
S, 165, 1615886882, 542903, 9
R, 166, 1615886882 , 562434, 4 
S, 166, 1615886883, 293328, 9
R, 167, 1615886883 , 353475, 4 
S, 167, 1615886884, 43775, 9
R, 168, 1615886884 , 63067, 4 
S, 168, 1615886884, 794207, 9
R, 169, 1615886884 , 813295, 4 
S, 169, 1615886885, 544579, 9
R, 170, 1615886885 , 608268, 4 
S, 170, 1615886886, 294957, 9
R, 171, 1615886886 , 314645, 4 
S, 171, 1615886887, 45361, 9
R, 172, 1615886887 , 63767, 4 
S, 172, 1615886887, 795810, 9
R, 173, 1615886887 , 857171, 4 
S, 173, 1615886888, 546230, 9
R, 174, 1615886888 , 565561, 4 
S, 174, 1615886889, 296652, 9
R, 175, 1615886889 , 315847, 4 
S, 175, 1615886890, 47036, 9
R, 176, 1615886890 , 104846, 4 
S, 176, 1615886890, 797441, 9
R, 177, 1615886890 , 817050, 4 
S, 177, 1615886891, 547861, 9
R, 178, 1615886891 , 567358, 4 
S, 178, 1615886892, 298224, 9
R, 179, 1615886892 , 360883, 4 
S, 179, 1615886893, 48669, 9
R, 180, 1615886893 , 67980, 4 
S, 180, 1615886893, 799082, 9
R, 181, 1615886893 , 819571, 4 
S, 181, 1615886894, 549464, 9
R, 182, 1615886894 , 609134, 4 
